idx,class,conversation
238,일반,"저녁 식사 약속 있어?
근데 왜 굳이 이걸 해야 하는 건지 모르겠어.
맛있는 거 한 끼 해 주는 거 어때?
뭐 먹지? 밥 말고 다른 거 먹었어?
고기를 먹는 것이 좋지 않아?
완벽해 고기를 먹어야 해.
그럼 7시에 만나."
239,일반,"주말에 무슨 계획 세우지?
아직도 너는 내 곁에 있는데 어떻게 생각하지?
내가 집에서 쉬는 게 좋지 않아?
푹 쉬고 싶어 정말.
영화 한편 같이 볼 거지?
좋아 뭐 볼지 생각해봐.
응 내가 소개해줄 수 있는 게 많지 않아서 아쉬웠어"
240,일반,"요즘 같은 때에 딱 어울리는 날씨다.
응 날씨가 그래도 조금 풀린 거 같아.
우리 공원으로 소풍 한번 같이 가자.
좋아 언제 시간 내서 같이 가?
이번 주말에 날씨가 괜찮지 않아?
완벽해 토요일 오후에 보자.
응 다음에 기회가 되면 그때 다시 와."
241,일반,"신제품이 나왔다고 해서 사 봤어?
맛은 아직 안 봤는데 맛있을 것 같아.
응 생각보다 음식이 짜지 않고 새콤해서 맛있게 먹었어.
어디서 난 거야? 집에서 피면 엄마한테 등짝 두들겨
우리가 자주 가는 카페.
그렇다면 오늘 가서 먹어봐야겠다.
추천해. 후회 안 할 거야."
242,일반,"오늘 뭐 입을지 고민이야.
날씨가 따뜻하니까 옷을 얇게 입고 나가.
그러려고 했는데 그러지 못 하겠고 그냥 니트 입고 나가.
좋은 것 같아 옷도 딱 맞고.
응 그래 옷 잘 입고 와.
응 시간 되는 사람이 나중에 보자 하는 식으로 얘기하지"
243,일반,"최근에 재미있게 보고 있는 유튜브 채널 있어?
운동 하는 채널 하나 있어.
나도 운동하는 영상 한번 만들어보고 싶다.
따라 하기 편한 영상 보내줄게.
오늘부터 해봐야 겠다는 생각이 들어.
함께 하면 더 재미있을 것 같아."
244,일반,"오늘은 또 어떤 기분이 들지?
너는? 응 지금은 괜찮아 근데 내일 아침에 일어나면 안 돼
날씨도 좋고 기분도 좋고 뭐 이런 거 나도 좋아.
응 이런 날은 밖에 좀 자주 나가게 돼.
함께 해볼까? 아니면 같이 하지 않을 거야?
그렇다면 어디로 가 볼까? 곤지암 리조트로 가자.
한강을 따라 유람하는 것은 어때?
진짜 좋은 게 같이 가자."
245,일반,"아침에 밥은 먹었어?
아직도 너는 내 곁에 있는데 어떻게 생각하지?
나도 이제 같이 밥 먹을 거야?
좋아 저녁은 뭐 먹을 거야?
토스트를 먹는 것이 좋지 않아?
짧은 시간 안에 해결할 수 있는 쉬운 방법으로 '가자'는 것이다."
246,일반,"주말에 뭐 한 거야
영화 보러 간 거야 너?
집에서 쉬었지 뭐 영화 봤어?
액션 영화를 처음 봤는데 긴장감이 엄청 나고 좋았다.
나도 나중에 같이 늙어 가고 싶다.
응 좋은 점이 여럿이 갈 수 있다는 거야"
247,일반,"최근에 배우고 싶은 거 있어?
음 요리를 배우고 싶다.
좋은 요리를 만들 수 있는 건데 뭐 어떻게 하지?
한식을 공부하고 싶어.
나도 진짜 이런 거 한 번 만들어 보고 싶다.
함께 배울까?
진짜 좋은 게 뭔지 한번 확인해 보자."
248,일반,"이번 주 정말 많이 바빴지?
응 진짜 바빴어 너는?
나도 이제 주말이 되면 이런 거 정말 하고 싶지 않아.
맞아 오늘은 좀 일찍 일어났어야 겠다.
응 우리 모두 수고 많았어.
다음 한 주 동안 또 어떤 일이 일어나지 않도록 다같이 힘을 모아 보자."
249,일반,"새로 구입한 가방이 마음에 든다.
응 내가 어제 산 거는 내일 주면 안 되는 거야?
구입은 어디서 했어? 동대문 두타 이런 데서 했어?
백화점에서 샀지.
나도 한 번 써먹어 보고 싶다.
함께 가서 고를까?
좋아 언제 시간 내서 같이 가?
이번 주말은 괜찮지?
완벽해 그때 보자."
250,일반,"커피 한잔 마실까?
그렇다면 어디로 발걸음을 해야 하는 거지?
카페 새로 오픈한 거 어때?
분위기가 거기서 좋다고 하던데?
응 친구가 추천해 준 거야.
그렇다면 거기로 가서 같이 놀자는 거야?
지금 출발하는 게 괜찮은 거야?
응 그래 한번 가보는 것도 나쁘지 않은 것 같아"
251,일반,"요즘 드라마 뭐 봐?
로맨스 드라마 하나 보는데 재미있어.
제목이 뭐야? 그거 그냥 아무거나 막 쓰면 되는 거야?
그 유명한 거 알지?
아 나도 그거 들어 본 적 있어.
함께 해 볼 만한 사람 있어?
좋아 오늘 밤에 함께 하자."
252,일반,"날씨가 진짜 좋아서 밖으로 좀 자주 나왔으면 좋겠어.
응 어디를 가길래 이렇게 일찍 나가냐고 했어.
공원에서 산책하는 것을 오늘 하루 계획해 봤는데 어때?
커피 한잔 마시는 것도 좋을 것 같아.
응 우리는 반죽을 하지 않을 테니 말이야.
지금 출발하는 게 괜찮은 거야?
응 지금 당장은 힘들고 내일 오전에 시간 내서 가."
253,일반,"주말에 집에 안 가고 평일에 가는 거야?
응 친구 집에 가기로 했어.
선물로 뭐 할 건데 하나만 해?
와인이나 꽃을 구입하는 것이 좋을 것 같아.
좋은 생각이야 함께 사러 갈까?
좋은 것은 같이 갈 수 있다는 거예요.
내일 시간 낼 수 있어?
응 내일은 안 비가 올 거니까 걱정하지 않아도 돼."
254,일반,"이번 주에 운동 한 번 한 거야?
네가 세 번 했어?
나는 두 번 했어.
다음 주에는 더 자주 가봐야겠다.
함께 시간을 내서 자주 가.
그렇지 함께 가면 더 재미있을 것 같아.
다음 주 초에 또 만나."
255,일반,"점심은 뭐 먹었어?
너 샐러드 먹었니? 난 안 먹었어 그래서.
김밥 맛있게 먹기 위해 오늘 하루도 수고많았어.
응 잘 먹었다고 내일 인사해야지
저녁은 어떤 요리를 내일 한번 해볼까?
토마토 스파게티랑 크림치즈 나오는 거 어때?
응 우리 점심 같이 먹을 거야"
256,일반,"오늘 미세먼지 농도가 어때?
좋은 편이야 마스크 안 써도 돼.
산책하기에 좋은 날씨인 게 천만다행인 것 같다.
응 날씨도 좋고 기분도 좋고
함께 해볼까? 아니면 같이 하지 않을 거야?
그렇다면 몇 시에 나가야 하는 거야?
오후 3시쯤에 집에서 나가는 거 괜찮지?
완벽해 그때 보자."
257,일반,"최근에 읽은 책이 있어?
자기계발서를 읽으라고 해서 읽은 것은 응.
응 우리는 반티가 없었죠.
응 많이 배우고 있어.
나도 이 책 한 번 읽어보고 싶다.
책 다 읽고 나면 나도 한 번 빌려 줘.
응 기대되는 만큼 좋은 결과가 나왔으면 좋겠어."
258,일반,"주말에 영화 보러 갈 건데 같이 갈래?
영화 뭐 볼 거 있어? 베를린 가는데?
영화 중에서 웃음을 유발하는 웃긴 영화가 있어.
재미있을 것 같아 몇 시에 보면?
저녁 일곱 시쯤에 집에서 나가는 거야?
완벽할 때 다시 만나.
응 다음 주 초에 시간 되면 한번 와."
259,일반,"새로 나온 음악은 들어?
아직 안 들어 봤는데 좋을 것 같아.
응 진짜 좋은 게 중독성이 있어.
나도 한 번 들어보고 싶다.
지금 얘기해줄까? 아니면 다른 이야기를 하고 있는 중이야?
좋아 한번 틀어 볼게.
여기가 바로 이거야. 이곳에서 멀지 않은 곳에 위치해"
260,일반,"오늘 기분이 좋아 보인다.
응 좋은 소식 전해 줘서 고맙다는 인사해야지
무슨 소식인데? 어떤 소식인데?
승진을 이렇게 빨리 하게 된 거야.
헐 대박 축하드려요.
응 다음에 우리 식사할 때 같이 가자.
응 좋아 할 수 있는 모든 건 해."
261,일반,"저녁 식사할 시간은 돼?
응 근데 왜 굳이 거기에 있어야 해?
맥주 한 잔 마실까?
그렇다면 어디서 만날까?
우리 단골집 있어?
완전 좋은 게 거기 분위기야.
응 8시에 보자 그러면 시간이 너무 늦지는 않을 거니까.
응 그래 곧 보자 우리 다음에 또 보자"
262,일반,"주말에 집밖을 안 나갈 거야?
응 좀 쉬려고 했는데 너는 안 쉬고?
친구 만나러 가는 거야 나는 친구 만나러 가는 거야
잘 먹고 잘 자고 잘 치우고
응 잘 먹었다고 내일 인사해야지
그래 다음 주에 보자."
263,일반,"요즘 잠을 잘 못 잔다는데 어떻게 된 거야?
잘 자고 있는 거야 너?
나는 아직 부족한 게 너무 많아.
스트레스를 받아서 그런 거야?
응 좀 그래. 시간이 그렇게 오래 걸리지 않아.
운동을 하면 몸에 많은 도움이 될 거야.
그래야겠다 운동 같이 가자."
264,일반,"새로 산 옷은 어때?
잘 어울리는 게 예쁜 거야.
응 백화점에서 샀지
가격은 싸? 그렇지 않아 별로 안 비싸
응 가격이 싸니까 거기가 잘 빠지는 거야.
좋겠다 나도 쇼핑 한번 해봤으면 좋겠다.
함께 해 줄 수 있는 사람 있어?
좋아 내일 어디로 가는 거 좋지?
주말에 시간 되는 사람과 같이 가."
265,일반,"오늘 저녁 메뉴는 어떤 것이 있을지 궁금한데.
찌개의 맛이 어우러지도록 하기 위해 어떤 방법을 쓰셔도 돼요
추운 날씨에 딱이야.
좋아 김치찌개를 만들 거야 아니면 다른 거를 만들 거야
완벽해 내가 만들어 줄게.
내가 어떻게 하면 이 부러운 이~ 이~ 이~ 할 수 있는 거야?
상 차리는 것을 도와줘.
응 그렇게 하는 게 나중을 위해서도 좋을 것 같아."
266,일반,"주말에 산에 한번 같이 가볼까
좋아 어디로 갈 거야? 분당으로 가는 거야?
관악산은 어떤 곳인데?
그렇다면 출발은 몇 시에 하면 되는 거야?
아침 여덟 시쯤에 집에서 나가는 거야?
조금 이른 감이 있긴 한데 괜찮아?
응 그래 시간 되면 한번 와."
267,일반,"요즘에 스트레스 어떻게 해소하고 살아?
나는 음악을 듣는 게 취미야.
운동하는 게 좋은 거야
운동을 같이 하는 게 좋지 않아?
좋아 언제 시간 내서 같이 가?
내일 저녁에 식사하는 거 어때?
완벽해 내일 보자."
268,일반,"오늘 날씨 진짜 좋다.
응 산책하기 좋은 날씨야.
우리 이제 어디로 가 볼까?
그렇다면 어디로 발걸음을 해야 하는 거지?
강변으로 해서 타는 거 어때?
지금 바로 시작하면 너무 좋지.
아 그래! 지금 바로 가면 좋을 것 같은데."
269,일반,"요즘 취미 생활로 뭐 하는 거야?
사진 찍는 거 배우고 있어.
와~ 진짜 멋있는데? 언제 이런 걸 배우었지?
한 달 정도 된 것 같아.
재미는 있는데 시간이 잘 안 가는 거야?
응 진짜 재미있어서 시간 가는 줄 모르겠어.
나도 한 번 배워보고 싶다.
함께 공부해 보자."
270,일반,"점심은 어떤 거 먹을 거야?
새로 생긴 식당에 한번 가볼까?
거기서 먹은 음식이 어떤 거야?
불고기가 그렇게 맛있데.
응 그래 거기로 가 보자 우리는 그냥 안심하고 갈 거야
지금 출발하는 게 괜찮은 거야?
응 그래 한번 가보자 우리는 갈 데가 많지 않거든"
271,일반,"주말에 무슨 계획 있어?
너는 아직 없는데 나 지금 금연 중이야
영화 보러 갈 건데 같이 갈래?
영화 제목이 뭐야? 그거 되게 좋은 거야?
애니메이션이 새로 나왔어.
토요일 날 하면 좋을 것 같아.
완벽해 토요일에 보자."
272,일반,"오늘 기분이 좋은 이유가 있네.
응 날씨도 좋고 기분도 좋고 그래.
응 나도 기분이 좋을 뿐이야
함께 맛있는 거 한 끼 해 볼까?
저녁 식사를 같이 하는 건 좋아?
맞아 메뉴는 어떻게 되는지 한번 보자."
273,일반,"새로 구입한 신발 잘 신어?
응 진짜 편한 게 그 백화점 안에 있어.
어디서 난 거야? 집에서 피면 엄마한테 등짝 두들겨
온라인으로 구입해서 직접 가는 것보다 싸.
나도 이거 하나 장만하고 싶었는데 말이야.
맞아 지금 보내주면 좋을 것 같아.
응 내가 대신 먹을 수 있는 것을 찾아 볼게"
274,일반,"요즘 운동을 얼마나 열심히 해?
응 한 주에 네 번 정도 가.
효과가 진짜 좋은 거야?
응 그래 조금씩 나아지고 있어.
내가 할 수 있는 한 최선을 다해 노력하겠다.
함께 하면 더 재미있을 것 같아.
응 우리 둘이 가면 재미있을 것 같아"
275,일반,"이번 주 날씨는 어때?
날씨가 계속 맑을 것 같아.
빨래를 어떻게 하면 편하게 할 수 있는지 보여주는 거 같아.
응 나도 빨래 좀 해야 겠다.
청소를 같이 해 주는 게 좋지 않아?
주말에 시간 내기가 쉽지 않을 것 같은데 한번 해볼까"
276,일반,"배가 고프니 뭐 먹지? 배
라면을 끓여 먹는 것이 좋지 않아?
매운 음식은 많이 먹는 게 좋지 않아?
응 내가 육수는 낼 줄 알아야 하니까
응 내가 계란을 잘 안 풀어서 그래.
응 그렇게까지 오래 걸릴 건 없어."
277,일반,"주말에 가족과 함께 외식하는 거야?
응 부모님 댁에 가는 거야.
좋겠다 맛있는 거 먹게 될 것 같아.
응 엄마가 요리를 엄청 잘하시니까.
행복하게 잘 지내다 가.
좋은 주말 보내 너."
278,일반,"최근에 새롭게 배운 게 뭐야?
기타 배우고 있어.
언제부터? 아주 젊었을 때부터?
두 달 정도 된 것 같아.
잘 먹었다고 내일 인사해야지
응 그래 조금씩 나아지고 있어.
나도 악기를 다뤄보고 싶다."
279,일반,"오늘 회의 어땠어?
피곤이 얼마나 쌓였는지는 모르겠지만 그래도 좀 덜 피곤하게 해준 것 같아.
고생했다 이제 퇴근하자.
응 점심은 뭐 먹을 거야?
삼겹살은 어떤 요리와 잘 어울리는 음식이야?
완전 좋은 거야 고기 먹으면서 얘기해야지.
응 맛있는 음식 먹고 푹 쉬자."
280,일반,"새로 나온 게임 해봤어?
아직도 할 수 있는 게 많은데 뭐가 뭔지 모르겠어.
응 중독성이 진짜 있어.
나도 한 번 해봐야겠다.
함께 해볼까? 하는 생각이 있는데 같이 해볼까?
좋아 오늘 밤에 같이 하자.
완벽해 내일 꼭 연락할게."
281,일반,"주말에 뭐 하지?
너 집에서 쉬라고 해서 안 그런가?
영화 한편 보면 어떨까? 나도 그런 사람 처음이야.
좋아 어떤 장르의 영화를 좋아?
코믹 연기 할 거면 뭐 어때?
진짜 좋은 게 같이 해 보자는 거야."
282,일반,"요즘 일이 너무 안 바쁘니?
너는 일이 좀 많은 편이야?
스트레스를 많이 받는 건 나도 마찬가지야.
주말에 푹 쉬자.
그래 한번 같이 놀아주자.
맞아 계획 잘 세워서 하면 되지 않겠어요"
283,일반,"오늘 점심은 뭐 먹었어?
응 아주 맛있는 음식이라고 생각해.
나도 그래가지고 어디서 어떻게 하지?
학교 근처에 있는 식당에서 식사를 했어.
나도 가봐야겠다 추천해줘.
응 꼭 가봐야 해."
284,일반,"새로운 스타일은 어떤 거야?
잘 어울리는 게 예쁜 거야.
응 그래서 어제 밤에 머리를 짧게 깎았어.
미용실 어디야? 거기 이름이 뭐야
집 근처에 새로 생긴 곳.
나도 한 번 가보고 싶다.
추천하는 이유가 실력이 출중하기 때문이야."
285,일반,"요즘 독서 모임 어때?
책 엄청 많이 읽고 있어.
부럽다 나도 가입하고 싶다.
함께 해 보자는 뜻으로 다음 모임에 같이 가자.
좋은 거야 좋은 거야
다음 주 토, 일이 일정이 꽉 차 있어.
응 내가 그냥 갈 테니 걱정도 하지 말고."
286,일반,"주말에 같이 캠핑을 가볼까?
그렇다면 어디로 갈 건데? 분당으로 가는 거야
강원도 쪽으로 갈 거야.
준비물도 없이 가는 거야 엄청 급하게 가는 거야
텐트와 함께 덮을 수 있는 이불도 준비되어 있어.
응 다들 같이 갈 수 있어서 좋았
완벽해 기대된다."
287,일반,"오늘 저녁 약속 있어?
근데 왜 굳이 이걸 해야 하는 건지 모르겠어.
치킨을 사 먹을 거야 아니면 나가서 먹을 거야
좋아 어떤 맛을 내주면 될까?
양념 반, 후라이드 반으로 이렇게 반반 섞었어요.
완벽해 또 주문할게.
함께 밥 먹어 주는 것이 고맙지."
288,일반,"요즘 날씨가 변덕을 심하게 부리면서 추웠다.
응 아침 저녁으로 날씨가 많이 추워.
기침이 자주 나는 것은 건강이 안 좋은 거랑 상관이 있어.
응 옷을 잘 챙겨 입는 편은 아니야
너 또한 건강은 챙겨야 하잖아.
좋은 일에 같이 힘쓰자고."
289,일반,"새로 나온 카페 메뉴를 먹어 본 적이 있어?
아직 멀었는데 어때 괜찮지?
추천해 주는 이유는 정말 맛있기 때문이야.
그렇다면 오늘 저녁에 한 번 먹어야겠다.
응 그렇게까지 크게 후회하지는 않을 거야.
응~ 내가 나중에 써 줄게 그 후기는"
290,일반,"주말에 같이 쇼핑하러 가 볼까?
좋은 거야 좋은 거야
겨울 코트를 하나 장만해야 하는데.
내가 살 것이 없으면 같이 안 살 이유가 없어.
몇 시에 만날까?
오후 두 시쯤에 가면 괜찮아?
완벽해 그때 보자."
291,일반,"요즘에 운동을 진짜로 열심히 하는구나.
응 건강은 본인이 챙기려고.
대단해 나도 해야 하는데.
함께 하면 더 재미있을 것 같아.
응 내일부터 같이 가자.
응 내일 보자 우리 내일 밤에."
292,일반,"오늘은 또 어떤 기분이 들지?
너는? 응 요즘 날씨가 너무 좋아서 그래
날씨도 좋고 기분도 좋고 내가 원하는 대로 되는 거야
응 바깥에서 담배 피면 안 되잖아
함께 해볼까? 아니면 같이 하지 않을 거야?
그렇다면 어디로 발걸음을 해야 하는 거지?
공원에서 하는 운동은 어때?
진짜 좋은 게 같이 가자."
293,일반,"점심은 뭐 먹을 거야?
한 번쯤 밥을 먹는 것도 괜찮지 않아?
좋아 맛있어 보이는 게 모두 초밥으로 만드는 거야.
나도 초밥 먹고 싶다.
그렇다면 그 유명한 식당을 한번 방문해 보자.
완벽한 예약은 내일 할 거야.
응 12시에 끝나면 내가 잘 수 있을 것 같았지"
294,일반,"주말에 집에 안 가고 싶으면 언제 나와?
맞아 몇 시에 가면 돼? 오전 몇 시?
저녁 여섯 시쯤에 오면 돼.
응 선물 뭐 사지? 나는 그냥 할머니가 사주실 거야
케이크나 와인이 좋을 것 같아.
그렇다면 준비는 그렇게 해서 하면 되겠네.
응 우리 다음 주 토요일에 또 보자."
295,일반,"요즘 드라마가 재미가 없어?
추리 드라마 하나 보려고 하는데.
제목이 뭐야? 그거 그냥 아무거나 막 쓰면 되는 거야?
그 유명한 거 알지?
아 나도 그거 들어 본 적 있어.
함께 해 볼 만한 사람이 있는 것 같아서 같이 해 볼까?
맞아 오늘 밤은 우리 같이 자보자."
296,일반,"날씨가 너무 좋으니까 드라이브 한번 같이 가자.
그렇다면 어디로 발걸음을 해야 하는 거지?
바다 쪽이 좋지 않아?
완전 좋은 거야 몇 시에 출발할까?
오후 두 시쯤에 가면 괜찮아?
완벽해 그때 보자.
아 그래! 기대가 많이 되는 만큼 일이 잘 풀렸음 좋겠다."
297,일반,"이번 주 정말 많이 바빴지?
응 진짜 많이 바빴어.
이제 주말이 다 갔어 진짜 너무 피곤해
응 그래 푹 쉬어야지 이 시간에.
함께 여행을 가볼까?
그렇다면 어디로 가 볼까? 곤지암 리조트로 가자.
영화관에 가서 영화나 한 편 보자고 했어.
완벽해 토요일에 보자."
298,일반,"새로 구입한 도서를 얼마 전에 읽고 있어?
응 흥미로워서 계속 보게 돼.
책 제목이 뭐야? 도서관에서 읽어야 할 책인데
판타지 소설은 처음부터 끝까지 다 스토리가 있어.
나도 한 번 읽어보고 싶다.
책 다 읽고 나면 내가 도서관을 빌려줄게.
응 기대되는 만큼 좋은 결과가 나왔으면 좋겠어."
299,일반,"오늘 저녁에 시간 낼 수 있어?
응 그렇게까지 할 필요는 없는데?
맥주 한 잔 마시는 것도 괜찮지 않아?
그렇다면 어디를 가길래 이렇게 시간을 많이 할애하지?
새로 오픈한 가게는 어떤 곳이지?
응 그래 거기로 가 보자 우리는 그냥 안심하고 갈 거야
저녁 일곱 시에 만나.
응 그래 곧 보자 우리 다음에 또 보자"
300,일반,"주말에 집밖을 안 나갈 거야?
응 그래 너 쉬는 날은 따로 있어
청소는 내가 하는 게 아니고 남편이 하는 거야
청소는 내가 할 일이 아니야.
함께 하면 좀 덜 지루하게 할 수 있게 돼.
응 우리 둘이 가면 재미있을 것 같아"
301,일반,"요즘 잠을 잘 못 자서 걱정인데 어떻게 된 거야?
잠은 잘 자는 편이야?
다행인 건 그래도 내가 좀 덜 힘들다는 거.
스트레스를 받아서 그런 거야?
응 좀 그래. 시간이 그렇게 오래 걸리지 않아.
운동을 하면 좀 도움이 될 거야.
응 그래 감사하게도 잘 먹었다고 내일 인사해야지"
302,일반,"새로 구입한 향수는 어때?
좋은 향이 나는데 장소가 어디야?
백화점에서 샀지.
나도 이거 갖고 싶다.
함께 가볼까? 같이 가볼까?
좋아 언제 시간 내서 같이 가?
주말에 시간 낼 수 있어?
완벽할 때 그때 가자."
303,일반,"오늘은 어떤 메뉴를 보여주실 겁니까?
토마토 스파게티랑 크림치즈 나오는 거 어때?
크림 파스타가 먹고 싶다는데 말이야.
나도 그래가지고 그거 갖고 싶다.
그렇다면 그냥 그거로 하자.
내가 만드는 건 내가 할 수 있어.
내가 샐러드를 만드는 이유는 이것 때문이야."
304,일반,"주말에 같이 볼 수 있는 거 없나?
좋은 건 좋은 건 좋은
응 몇 시에 가면 되지? 시간은?
토요일 오후 세 시 정도에 가면 괜찮아?
완벽해 그때 보자.
아 그래! 기대가 많이 되는 만큼 일이 잘 풀렸음 좋겠다."
305,일반,"요즘 스트레스를 어떻게 풀어?
나는 드라마를 안 봐서 모르겠는데 모르겠어.
좋은 방법이긴 한데 나는 게임을 안 해.
함께 게임하는 것도 좋지 않아?
좋아 무슨 게임을 하면 좋아?
그 협동 게임을 한번 해보자.
완벽해 오늘 밤에 하자."
306,일반,"오늘 날씨가 진짜 맑다.
응 날씨가 진짜 좋아서 가만히 있을 것 같애.
나가서 놀고 싶은 마음이 간절하다.
함께 해볼까? 아니면 같이 하지 않을 거야?
그렇다면 어디로 발걸음을 해야 하는 거지?
카페에 가서 차를 한잔 마시는 것도 좋을 것 같아
완벽해 지금 가자."
307,일반,"최근에 새롭게 시작한 거 있어?
요가를 배우고 있어.
좋다 언제부터? 좋다 언제부터?
한 달 정도 된 것 같아.
효과가 좋은 것 같아?
응 좀 덜 피곤한 것 같아.
나도 한 번 해보고 싶다.
함께 힘을 모아 이 문제를 해결해 나가자는 것이다."
308,일반,"점심은 어떤 거 먹을 거야?
회사 근처에 있는 음식점에서 식사하는 거 어때?
맞아 거기 짬뽕이 진짜 맛있어 거기가.
나도 그거 먹어 보고 싶다는 생각이 있었어.
그렇다면 거기로 가서 같이 놀자는 거야?
지금 출발하는 게 괜찮은 거야?
응 그래 한번 가보자 우리는 갈 데가 많지 않거든"
309,일반,"주말에 무슨 계획 세우지?
아직도 너는 내 곁에 있는데 어떻게 생각하지?
친구들이랑 모임을 갖기로 했어.
잘 먹고 잘 싸고 와.
응 잘 먹었다고 내일 인사해야지
그래 다음 주에 보자."
310,일반,"오늘 기분이 좋아 보인다.
응 그래 좋은 일 있었던 것 같아.
뭐 어떻게 된 영문인지 설명해줘.
프로젝트를 성공적으로 마치게 된 것은 아주 좋은 결과가 나왔기 때문이야.
축하해 그동안 수고많았어.
응 우리가 전부 다 같이 응원해 줘서 고마웠"
311,일반,"새로 구입한 이어폰은 어때?
진짜 음질이 좋아서 사람들이 많이 찾아온다.
어디서 난 거야? 집에서 피면 엄마한테 등짝 두들겨
온라인에서 구입한 거야.
나도 이거 하나 장만하고 싶은데 가격이 너무 사악해서.
응 좋은 정보 감사하는 마음으로 글 올려 줄게.
응 우리는 반티를 입지 않을 거야"
312,일반,"요즘 운동을 얼마나 열심히 해?
응 매일 한 시간씩 하는 거야.
진짜 나도 해야 되는데 너무 힘이 들어서.
함께 하는 습관을 가져야 해.
응 내일부터 같이 하자.
완벽해 내일 보자."
313,일반,"이번 주 날씨가 춥다고 하던데.
응 그래서 옷을 두툼하게 입고 가야 겠다.
응 그래 감기 조심하고 근데 또 감기가 오래 가면 안 돼
너 또한 건강은 챙겨야 하잖아.
좋은 일에 같이 힘쓰자고.
응 그렇게 춥지 않게 잘 입고 다니잖아"
314,일반,"배는 고프니 뭐 먹지?
떡볶이 맛이 더 좋아지려면 지금보다 더 올려주면 되지 않아?
좋아 함께 먹을 수 있는 것으로 간을 맞춰 줄게
완전 좋은 거야 포장해서 가지고 올 거야
응 그래 우리는 반티를 입지 않을 거야.
응 그래 금방 오겠거니 하고 가."
315,일반,"주말에 부모님 모시고 한번 와.
응 그래서 이제 고향에 가는 것은 안 힘들어.
정말 오랜만에 보는 것 같아 어제는 정말 날씨가 너무 좋았잖아
응 한 달 만이야.
맛있는 거 많이 먹고 와.
응 그래 감사하게 잘 먹었다고 인사해야지"
316,일반,"요즘 미술 공부는 어떻게 하고 있어?
응 수채화 하고 있어.
잘 된 것 같아 엄청 잘 된 것 같아
응 그래 조금씩 나아지고 있어.
작품 소개를 해줘.
좋아 다음에 보여줄게.
응 내가 직접 가서 볼 수도 있고 인터넷으로도 가능하지."
317,일반,"오늘 회의 어땠어?
짧았지만 너는 좋은 거야
내가 할 수 있는 한 빨리 끝내려고 했어.
다행이다 점심은 먹었어?
아직 안 끝났는데 같이 밥 먹을 거야?
좋아 저녁은 뭐 먹을 거야?
한식 집에서 하는 거 어때?
완벽해 가는 것이 가장 중요한 거야."
318,일반,"새로 나온 앱 사용해 봤어?
아직 멀었는데 좋은 거야?
응 그렇게 하는 게 어렵진 않을 것 같아
나도 한 번 써먹어 봐야겠다.
추천해 주는 이유가 비용이 안 들어서야.
지금 당장은 안 되지만 조만간 다운받을 거야."
319,일반,"주말에 뭐 하지?
집에서 영화나 한 편 볼까 해서
좋아 무슨 영화? 무슨 영화?
액션 영화를 보고 싶다.
진짜 좋은 게 같이 해 보자는 거야.
팝콘도 준비해야 하는데 그건 우리가 준비할 게 없어.
완벽해 토요일에 보자."
320,일반,"요즘 직업이 뭐야 이거?
응 프로젝트가 재미있어서 그래.
나는 재미가 없을 것 같아.
처음부터 끝까지 다 예뻐
그렇게 해야 할 것 같아. 조언 정말 감사했어.
힘 좀 내주면 좋을 거야."
321,일반,"오늘 점심은 뭐 먹을 거야?
비빔밥을 만들어 먹는 것도 나쁘지 않잖아
좋아 건강에도 도움이 되고 맛도 있어.
학교 식당으로 가서 식사하는 거 아냐?
응 12시에 만나.
응 그때 한번 보자 우리는 나이가 예순셋이잖아"
322,일반,"새로운 취미가 생겼지?
응 사진 찍는 거 배우고 왔지.
좋다 어떤 카메라를 사용하면 돼?
카메라 사는 김에 다른 거 하나 더 샀지.
멋진 작품 많이 만들어 주세요.
좋아 다음에 보여줄게.
응 내가 직접 가서 볼 수도 있고 인터넷으로도 가능하지."
323,일반,"요즘 독서 모임 어때?
토론도 하고 뭐 그러는 거 같아.
좋겠다 나도 가입하고 싶다.
함께 해 보는 것도 나쁘지 않은 것 같아
다음 모임은 언제 할 거야?
다음 주 토, 일이 일정이 꽉 차 있어.
응 내가 그냥 갈 테니 걱정도 하지 말고."
324,일반,"주말에 고기 구워 먹는 거 좋지?
맞아 몇 시에 가면 돼? 오전 몇 시?
오후 다섯 시쯤에 오면 돼.
응 그래서 준비는 뭐 어떻게 하지? 가지고 갈 거야?
음료수도 마시고 과일도 먹고 그래.
그렇다면 준비는 그렇게 해서 하면 되겠네.
응 우리 다음 주 토요일에 또 보자."
325,일반,"요즘 드라마 뭐 봐?
호러 드라마를 주로 시청하는데 재미는 있어.
제목이 뭐야? 그거 그냥 아무거나 막 쓰면 되는 거야?
그 유명한 거 알지?
아 나도 그거 들어 본 적 있어.
함께 해 볼 만한 사람 있어?
맞아 오늘 밤은 우리 같이 자보자."
326,일반,"날씨가 너무 좋으니까 밖에 좀 자주 나들이 가고 싶어.
그렇다면 어디로 발걸음을 해야 하는 거지?
강변으로 해서 타는 거 어때?
커피 한잔 마시는 것도 괜찮지 않겠어?
응 우리는 반죽을 하지 않았었지.
지금 출발하는 게 괜찮은 거야?
응 그래 한번 가보는 것도 나쁘지 않은 것 같아"
