idx,class,conversation
3607,협박 대화,"죽고 싶어?
죄송합니다.
내가 총 들고 다니는 거 알지?
죄송합니다.
계속 그렇게 하면 내가 쏴.
죄송합니다.
나 못 쏠 것 같아?
아니, 선생님.
형을 쏴서 죽이는 게 어때요?
아, 안 돼, 미안해."
3608,협박 대화,"빨리 사과해.
안 했어.
사과하지 않으면 죽여버리겠다.
내가 뭘 미안한지 알아, 나 이거 안 돼, 나 죄수인 줄 알아, 나 나가면 경찰에 신고할게!
내가 말하는 게 농담이라고 생각해?
이거 하지 마 제발.
그럼 빨리 가서 네가 한 일에 대해 사과하고, 내 딸은 너 때문에 여전히 방에 있어.
제가 사과하면 무슨 차이가 있나요? 당신의 딸에게 무슨 문제가 있습니까?
이렇게 나가면 절대 자기랑 딸을 무시할 수 없을 거야.
우리 딸은 왜 여기서 나오지?
네, 글쎄요, 무릎을 꿇고 우리 딸에게 사과하지 않으면 평생 사지마비로 끝날 것이고, 그녀는 당신 눈앞에서 당신을 죽일 거예요."
3609,직장 내 괴롭힘 대화,"하연아.
어?
제가 이렇게 해드려도 될까요?
원래 그렇게 해야 하는 거 아니야?
네, 맞아요, 하지만 좋은 동기는 무엇인가요?
그런데...
글쎄요, 저는 여기서 끝났어요, 그래서 편지를 정리하고, 검토하고, 인쇄하고, 20권의 바인딩 책을 만들어야 해요.
하지만 이것은 당신의 일입니다.
응, 하지만 오늘 곤란해서 그만둘 것 같아.
그런데...
아시다시피, 당신이 먹는 것처럼 보이게 만들었지만, 당신은 나를 위해 이것을 하는 것이 아니죠?
아, 그래."
3610,기타 괴롭힘 대화,"그게 새로운 거 아니야?
아, 아이폰3 맞죠? 이거는 10일 전에 나왔는데 예약하고 바꿨어요.
새 핸드폰은 뭔가요?
아, 저는 샤오미 30입니다, 들어보신 적 없으세요.
이게 공급 전화야?
부모님께서 이걸로 바꾸고 싶다고 하셔서 이 핸드폰을 사용했습니다.
당신은 그녀에게 전화기 대신 무료 전화기를 줄 것이라고 생각했어요.
상관없어, 전화기가 다 있어.
야, 나는 전에 좋은 폰을 적어본 적이 없어서 차원이 다른 건 확실하지만 살 돈이 없어서 공짜폰을 쓰고 있어.
부모가 가난할 때 자녀가 가난한 사람들을 위해 올바른 휴대폰을 가져야 하는 것은 당연합니다.
죄송합니다, 제가 쓰고 싶으면 이렇게 핸드폰을 쓸 수 없고, 쓰고 싶으면 10분 정도 빌려드릴 수 있는데 그냥 빌려서 보는데 만족하세요."
3611,협박 대화,"농담하는 거야.
죄송합니다.
나 알아서 그렇게 해?
죄송합니다.
화를 내면 죽일 수 있어.
죄송합니다.
나를 반 바보로 만들면 내가 똑바로 걸을 수 없어.
죄송합니다.
제가 당신의 주소를 알고 있다는 거 아시죠?
네, 알겠습니다. 죄송합니다."
3612,직장 내 괴롭힘 대화,"박인턴이 올해 25살이라고 했나요?
네, 맞습니다!
사회 초년생의 말을 듣고 싶지 않았던 이유다.
저한테 무슨 문제가 있나요?
안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼,
그런데 내가 잘못해서.
알다시피, 사회생활을 해본 적이 있다면, 모든 것이 지저분해서 어린 친구들을 이용하고 싶지 않아요.
죄송합니다, Vicar님, 하지만 저는 제 일에 집중해서 그런 폐가 되지 않습니다.
요즘은 힘들면 그만두기 힘들어.
지난번에 이렇게 말씀드렸을 때 제가 배송을 받지 못한 일을 하기가 정말 힘들었습니다.
학생이세요?"
3613,협박 대화,"야, 죽여보자.
너무 많이 죽이는 거야 그냥 못 박자.
에이, 나 아무것도 제대로 안 했어.
아직도 무슨 일이신지 모르시나요, 아니면 사칭하시는 건가요?
말 한마디 안 해도 돼 그냥 해.
당신이 나에게 하라고 하는 것은 무엇이든 할 것입니다.
내 말 들어봐, 나는 네가 살아갔으면 좋겠어.
네, 살려드릴게요, 하지만 한쪽 팔을 안 쓰게 해도 상관없어요.
아, 진짜.
어차피 살고 싶으세요?"
3614,협박 대화,"소문을 얘기했어?
무슨 소문?
저기 김 할머니랑 같이 먹으러 간다는 거.
나 아니야, 진짜야.
네 말이 맞아.
에이, 내가 했다는 증거가 없어.
너 조심해.
정말 죄송합니다.
조심해, 네가 먹고 마시는 모든 것을 살충제에 넣을 거야.
아니야, 아니야."
3615,갈취 대화,"신발 사야 돼, 돈 줘.
이사한 지 얼마 되지 않았어.
아니요, 신발을 사야 해요.
너도 깨끗해 왜?
새 것을 사야 해요!
왜 저래.
계속 해, 그냥 뛰어볼게.
안 들리는 게 없어요.
오늘 중으로 돈을 내지 않으면 지붕에서 뛰어내릴 거예요.
알았어, 알았어."
3616,협박 대화,"지금 바로 코드를 알려주세요.
놔줘!
오른팔을 영원히 잃고 싶다고요?
몰라요.
장기의 코드를 모른다는 게 말이 돼?
무슨 일인지 모르겠지만 잘 모르겠어요.
글쎄요, 먼저 손가락 하나를 자르면 될까요?
아무튼 절대 알려드리지 않겠습니다.
음, 오른쪽 팔이나 기관의 미래에 대해 생각해 보세요.
가."
3617,기타 괴롭힘 대화,"야, 야!
그래, 뭐야.
지금까지 무엇을 했나요?
나는 이 내내 순찰을 해왔어.
순찰대야? 말도 안 돼! 진짜 순찰대야? 어디 쉬어?
오해예요, 맹세해요!
나는 분리주의자와 가까이 갈 수 없어.
나만의 분리를 해야지 내 일이 아니야.
그러니까 뭐야, 우리가 갈 수 있게 깔끔하게 하고, 우리가 돈을 받으면 이러면 안 되는 거야?
진정해, 이번에는 할 거야, 하지만 다시 해야지."
3618,갈취 대화,"지금 100만 달러 상당의 비트코인을 보내드립니다.
젠장, 내가 다시 전화할게.
저는 당신의 전화와 컴퓨터 카메라 정보를 가지고 있습니다.
신남 스픽스 미쳤어.
저를 못 믿으시다면 지금 귀하의 핸드폰에서 본 내용의 영상을 보내드립니다.
내 연락처 목록에 누가 있어?
이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야, 이지야.
너 도대체 누구야!
내가 누군지 몰라. 비트코인을 보내줘.
나 돈 없어, 젠장!"
3619,직장 내 괴롭힘 대화,"김 씨 바쁘신가요?
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
아, 우리 아이가 유치원을 떠나려고 하니까 데리러 가.
뭐야?
이해가 안 돼요?
아니야, 아니야.
몇 년 동안 승진하지 못한 이유를 아시나요?
죄송합니다.
사람들은 유연할 필요가 없습니다.
죄송합니다. 금방 다시 오겠습니다."
3620,기타 괴롭힘 대화,"배가 고파요, 빵 좀 사오세요.
가야지.
가고 싶지 않으면 입을 다물어.
애들 그만해.
네가 해, 그러면.
싫은데.
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
애들 그만해.
그러니까 네가 해, 아니면 내 손에 들어가서 죽을 거야.
하하 형."
3621,직장 내 괴롭힘 대화,"야, 신남아 이리 와.
뭐야?
커피 마실 줄 알아?
잘 타지 않아.
아무것도 할 수 없다면 설탕과 프림과 음료가 들어간 커피 한 잔을 얻을 수 없고, 마음에 들지 않으면 다시 들어갈 수 있다.
네, 고객님.
안 보여서 살아갈 것 같아.
내가 왜 여기 있는지 모르겠어.
야, 선배야, 커피.
야, 내가 내 컵이나 커피를 마시지 않는다는 거 알지?"
3622,기타 괴롭힘 대화,"어서 와, 자기 생각 좀 해.
여기 서 있으면 못 통과해.
지나갈 공간이 있어요.
제 길에서 벗어나서 당신의 향을 씻으세요.
냄새 나요?
아, 나 썩은 돼지야.
말을 너무 많이 하네.
자, 그럼 살 좀 어요."
3623,갈취 대화,"친구처럼 웃지 마.
누구시죠?
조용히 따라와!
저한테 뭘 원하세요?
이제, 당신의 은행 계좌에 있는 모든 돈이 나에게 외래가 되기를 원하지 않는다면,
왜 그러세요?
네가 그냥 불운이었으니까.
이 돈을 어떻게 모았어요?
그건 모르셔도 됩니다, 지금 바로 이 계정에 넣어주셔야 합니다.
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,"
3624,협박 대화,"헤어지자.
사랑은 어떻게 변해?
너무 집착해서 더 이상 참을 수 없어요.
내가 너한테 뭘 했어?
놔봐.
다른 사람한테 가면 안 돼!
가, 너랑 상관 없어!
내가 그것을 가질 수 없다면, 나는 아무도 허용하지 않을 것입니다!
아이고, 무서워.
너 죽겠네, 나 죽겠네."
3625,기타 괴롭힘 대화,"야, 나한테 할 말이 있어?
없어.
확실해?
뭐야, 뭐야.
취업하셨다고 하셨잖아요.
아, 그래.
내가 쏴줄게.
왜 그럴까?
반발하는 거야.
네가 먹어."
3626,기타 괴롭힘 대화,"프레젠테이션을 마치겠습니다.
질문 하나 해도 될까요? 이해가 안 되는 부분이 있습니다.
네, 부탁드립니다.
이게 내가 생각했던 게 아니라고 들었어.
아 이거 보셔야 될 것 같은데 제 답변이 도움이 됐나요?
아, 아니, 왜 그런지 아직도 모르겠는데, 너무 적게 하는 거죠?
최대한 쉽고 빠르게 진행할 수 있도록 다시 찾아뵙겠습니다.
그게 다야? 저는 질문자로서 기분이 상했습니다.
내가 싫어해서 수업 앞에서 부끄럽지 않나?"
3627,협박 대화,"나한테 무슨 짓을 하냐!
아이고, 너무 속상하네요. 환대가 마음에 들지 않았나요?
놔두면 아무것도 안 할게.
하나, 둘, 하나, 둘, 그거 하는 거야?
제가 뭘 잘못했나요?
누가 왜 그런 말을 하는지 모르겠지만, 당신을 위해 감옥에 갇혀 있는 것 같아요.
미스터 그랜트!
안 들리셔도 들려요!
제발 이런 거 하지 마, 제발 놔줘.
누가 봐도 죽여버릴 것 같은데 지금 장사를 할 수 있는 위치에 계시니 대화를 나누는 건 어떨까요?
좋아, 얘기하자, 하자, 살자.
좋아, 옆에 있는 친구를 바꿔봐, 생각해보면 연휴가 좋고 얘기는 끝났고 보고 싶지 않아.
가도 되겠다.
알았어, 알았어, 곧 보자."
3628,직장 내 괴롭힘 대화,"또 마음에 안 든다고 했잖아.
아니, 뭐야.
다 신고 됐어요.
당신은 나에게 진실을 말해야 할 것입니다.
아직도 이해가 안 되시네요.
선배.
길동이 형 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬리 꼬
제가 먼저 제안한 게 아니라 아무한테도 얘기하지 말아주세요.
어디에도 하지 마.
제발."
3629,직장 내 괴롭힘 대화,"야, 알바레스 너 과자와 우유 다 채우지 않을래?
몰랐어요. 죄송합니다. 지금 바로 정리하려고 합니다.
너, 알바레즈, 내가 일할 때 게임을 하고 대학에 가서 그렇게 하라고 누가 말했어?
어떻게 아셨어요? 그리고 계약서를 작성할 때 손님이 없어도 일할 수 있다고 하셨습니다.
내가 어떻게 알아, 너를 지키기 위해 뛰었다고 생각해, 야, 내가 내 일을 할 수 있을 때 얘기했어.
당신을 보고 당신의 일을 하는 것은 불법입니다, 제가 신고를 하면 당신의 벌금을 지불해야 한다는 것을 모르시나요?
내가 네가 내 재산에 돈을 쓰고 항상 너의 일을 하는 것을 보면서 왜 불법이야?
내가 해야 할 일을 다 했고, 고장난 것을 보지 못했지만, 내가 보고 있는 줄 알았을 때마다 그것은 나를 시원하게 만들었다.
당신은 급여를 받고 싶지 않으며, 개인적인 삶의 모든 것을 보지 못했기 때문에 가끔 볼 것입니다.
알겠습니다, 그래서 계속 지켜봐주시는 게 마음에 안 드네요, 그리고 제 일은 다 했으니 오셔서 직접 팔아보시면 됩니다, 그리고 그동안 지켜보셨던 것을 말씀드리려고 합니다."
3630,기타 괴롭힘 대화,"야, 김길동.
어?
너 말다듬는 거 봐.
그게 엄마의 유전인가요?
만지지 마.
전에 본 적이 있는데, 엄마랑 똑같아요.
엄마한테 미안해.
난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난 난
말씀해 주세요, 장애인.
내가 널 놀렸는데 너 기어오르고 있어."
3631,갈취 대화,"내 친구야, 에이.
뭐야?
가지고 있는 돈을 다 꺼내.
없어요.
제가 가서 확인해 보려고 하는데 1천 원에 사려고요.
싫은데.
좋은 말 좀 해줘.
아닌 것 같아요.
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
알겠습니다, 드릴게요."
3632,직장 내 괴롭힘 대화,"오늘까지 하기로 했어요.
죄송합니다.
미안해?
내일까지 할게요.
농담이에요, 내일까지 없어요.
죄송합니다.
당신과 함께 일하는 것은 어렵습니다.
바로 할게요.
아니요, 감사합니다.
죄송합니다."
3633,기타 괴롭힘 대화,"누구?
얼마나 버틸까요?
잘 모르겠지만, 우리는 그를 곧 여기서 꺼내야 할 거예요.
아, 그냥 여기서 나가자.
도와주세요! 나는 여전히 여기 있습니다! 선생님?
체육관은 너무 어둡고 위험해요.
그가 체육 강좌에서 우승하는 것을 본 적이 있습니까?
아닌 것 같아요.
너희들은 동업자잖아, 조용히 해.
제발, 아무도요?"
3634,갈취 대화,"움직이지 마!
제발 날 죽이지 마!
자, 지갑 꺼내세요.
나 왔어 제발 내 생명을 구해줘.
주머니도 벌려.
주머니에 아무것도 없어요.
내가 반칙을 할 것 같아?
죄송합니다. 여기 있습니다.
주머니가 아닌 주머니를 보여주세요, 뒷주머니를 보여주세요.
바지 안 들어갔어."
3635,갈취 대화,"김 씨, 오랜만에 놀라운 소식을 전해드리겠습니다.
저는 지금 바빠요. 무슨 일을 하시는지 말씀해 주세요.
이거 찾았어.
어떻게 저렇게 하냐, 왜 지금 얘기해.
먹고 살아야지.
뭘 원하세요?
나는 지금 내 은행 계좌에 300억을 원한다!
뭐야, 300억?
못하면 앞으로 큰일 날 거예요.
알겠습니다, 300억을 얻으셨네요!"
3636,기타 괴롭힘 대화,"야.
안녕하세요.
야, 얼굴 왜 이래, 머리 왜 이래.
바로 집에 갈게요.
내 말은, 중학생처럼 입술을 대고 화장을 해야 돼.
요즘은 화장 잘 안 하고 있어요.
당신은 약간의 여행을 해야 할 것입니다.
아, 마스크가 너무 떨려.
그런데 립스틱 좀 바르세요.
어."
3637,직장 내 괴롭힘 대화,"미연아, 오늘 뭐 먹을 거야?
오늘 저녁에 대해 생각해 본 적이 없어!
아, 오늘 밤에 먹을래?
아, 나를 위해 만든 거야?
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
감사합니다! 오늘 퇴근해서 집에 모셔다 드릴게요!
보통 3만 달러짜리인데 제가 실수하고 20달러에 드릴게요.
쇼핑을 해야 하나요?
아니면 이번 달 월급을 제외하고는 싸지 않은데 싸지 않은 거죠?
아, 그럴 필요 없어요."
3638,기타 괴롭힘 대화,"오늘 출발하고 싶어요.
아니, 아니, 아니, 아니.
몸이 안 좋아요.
잘한 적 있어?
저거는, 저거는 진짜 배 안 좋은데.
공부도 못 하는 게 많아요.
선생님.
그냥 보건실로 가.
어머님이 오시대요.
죄송합니다."
3639,기타 괴롭힘 대화,"왜 그러세요?
저는 그가 완전히 장애가 있는 것 같지는 않아요.
운동 신경이 없어서 그래요.
그런데 너무너무.
공을 못 넣어요.
눈을 감아도 너보다 잘할게.
나도 기분이 안 좋아.
그렇게 보는 게 싫어요.
저희도 귀하를 만나서 기뻐하지 않습니다.
당신은 스포츠를 할 때 길을 잃습니다."
3640,기타 괴롭힘 대화,"이거 먹어본 적 없지?
말하지 말아주세요.
무서워, 나는 네 아버지 집 밑에서 자랐어.
조용히 하라고 했잖아.
도대체 뭘 보고 있어?
야, 이거 먹어본 적 있어?
뭐 신경 쓰세요?
우리 친구야, 애가 도와줄 듯이 다.
감히 하지 마!
장난 아니야."
3641,갈취 대화,"1만 원을 빌려주셨으면 합니다.
돈이 없어요.
오늘 아침에 돈을 쓰는 걸 봤어요.
그때는 돈을 다 쓰지 않았어.
돈을 찾고 계시다면 저를 찾으실 거예요.
진짜 아니야.
거닐고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고 나가고
제가 가지고 있는 것은 천 달러입니다.
저거 주세요.
왔다."
3642,직장 내 괴롭힘 대화,"리버사이더
네, 고객님. 전화하셨나요?
여자친구 있어요?
아니요, 지금은 아닙니다.
신경 안 써서 그래.
뭐야?
강한 에이전트에게만 이상한 냄새가 난다.
나 오늘 빨고 있었어.
무슨 소리야.
죄송합니다."
3643,협박 대화,"어머님.
그리고 당신은 왜 여기에 있습니까?
왜 그러세요?
그냥 놔둬!
무슨 일이 일어나는지 안 보이는데 이걸 왜 사인하시나요?
이러면 안 돼!
지금 보이는 게 있나요?
나가, 나가!
아드님이 운동을 하겠다고 해서 한쪽 다리를 부러뜨려 평생을 장애로 유지해야 한다고 하셨나요?
제 아들을 만지지 마세요.
그러니 우리 약속을 지키자, 팔리 부인, 우리 아들이 사는 곳을 알고 있으니 조심하자."
3644,협박 대화,"이게 얼마나 지속되나요?
한 명이 죽을 때까지.
무슨 소리야.
누가 먼저 죽는지 보자.
무슨 소리야.
죽여줄게.
형 이상해.
너 나한테 이러다 죽여버리겠다.
하지 마, 뭐 하는 거야.
빨리 했다고 해."
3645,기타 괴롭힘 대화,"이거 하지 마.
왜 이걸로 저를 쫓아오지 않으셨어요?
아니, 무서워.
뭘 무서워, 괜찮을 거야.
하지 마.
맙소사, 전친한테 다 줬구나.
아, 그래.
너무 순진하지 마 역겨워 그냥 가만히 있어.
하지 마세요, 제발요.
가만히 있어."
3646,협박 대화,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
뭐야, 이거.
신약인데 먹으면 죽겠네.
죽어가면 독이 아니야?
오케이.
아저씨들 죽이지 마세요, 제가 먹으라고 말씀드렸거든요.
우리는 단지 임상 시험을 하고 있습니다.
내가 잘못했어, 얘들아.
빨리 드시죠?
이런 거 하지 마요, 내가 들어줄 테니까 먹지 마요."
3647,갈취 대화,"보내주신 사진은 아직 다 가지고 있습니다.
왜 미쳤어, 왜 이렇게 오래 간 거야, 오랜만에 헤어졌어.
좋은 거 버리지 마.
왜 지금 전화해?
아니, 너 혼자 보고 싶지 않았어.
이 자식아!!!!!!!
진정하세요, 아직 아무에게도 보여주지 않아서 돈이 좀 필요해서 조금만 여유를 주시면 사진 다 지워드릴게요.
줄 푼도 없어, 이 바보야!
제 계좌로 100만 달러를 보내드릴 테니, 제가 1분 늦을 것이고, 당신의 모든 사진을 당신의 사람들에게 올릴 거예요."
3648,갈취 대화,"제 동생이 돈이 좀 필요한데, 돈을 좀 가져다 드릴까요?
그는 학생이고, 정말 돈이 없어요.
가서 확인해 보는 게 어때요?
사실, 돈이 좀 있지만, 동생의 음식을 위한 거예요.
없으면 거짓말이야.
제발요, 엄마가 저를 위해 만든 돈이에요.
진짜 돈 많이 버는 애는 어디 있어?
하지 마!
부자야 나 배고파 나 괜찮아.
반품 부탁드립니다."
3649,직장 내 괴롭힘 대화,"선장님, 언제 맡길 예정이신가요?
죄송합니다, 선생님, 저희는 지금 어려움을 겪고 있습니다.
벌써 두 달이 지났는데, 노트북에서 볼 게 너무 많아요.
지금은 안 돼.
그럼 노트북을 계속 가지고 가야 하나요?
물론 일을 하려면 가지고 다니셔야 합니다.
아니요, 하지만 제 직업이 지겨워요.
일을 하고 싶지 않아, 뭐, 그만두고 싶다는 것을 받아들일 필요는 없다.
아니요, 의도한 게 아니라 한계가 있다고 말씀드렸어요.
왜 장비의 능력을 탓합니까?"
3650,직장 내 괴롭힘 대화,"대표님, 오늘 예쁘시네요.
감사합니다.
어디서 구했어?
쇼핑몰에서 샀어, 150달러에 샀어.
왜 그렇게 많은 돈을 냈어?
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
민주금수 씨 아니에요, 소문이 났어요.
누가 그랬어?
최근에 민주주의에 대해 많이 이야기하셨는데, 안 좋은 소식이 많이 들어왔어요.
소문은 그냥 소문입니다.
밖에서 잘하고 있네."
3651,기타 괴롭힘 대화,"너 뭐야.
나 알아?
인터넷에 들어가서 바보 같은 짓을 하면 어떡해?
내가 뭘 했어?
팀킬 얘기하는 거야, 팀킬 얘기하는 거야?
죄송합니다, 몰랐습니다.
그렇게 사는 건 힘들죠?
그냥 놔둬.
닥치지 마, 이 자식아?
죄송합니다."
3652,협박 대화,"안 하면 언니가 안 살아.
선생님, 한 번만 주세요.
언니 안 보고 싶어?
제발 제발 제발 제발 동생 살려줘.
죽이기 위해 여기 온 것 같고, 찌르면 다시 갈 것 같아.
알겠습니다, 그럼 시간을 좀 주세요.
이틀이면 충분하겠죠?
좋아, 그러니 언니를 구해줘.
물건이 깔끔한 경우에만.
감사합니다. 죄송합니다."
3653,협박 대화,"날 때렸어?
죄송해요, 거기서 못 봤어요.
지금 눈을 뜨지 않을 거야, 그렇지?
정말 죄송합니다.
내가 내가 생각하는 사람인 줄 알고, 나랑 장난치고 싶지 않아?
죄송합니다.
나도 똑같이 해 줄게.
죄송합니다.
죽여줄게.
죄송합니다."
3654,기타 괴롭힘 대화,"항상 똑같은 옷을 입어?
아니야, 아니야.
역겨워!
냄새 나요?
어떡해!
새 드레스인가요?
아니요, 없어요.
아들 냄새도 안 나요.
야!
소리 지르는 냄새가 나네, 이 자식아."
3655,기타 괴롭힘 대화,"남자친구한테 뽀뽀했어?
왜 저한테 물어보시죠?
왜 그런지 궁금하네요.
봐봐, 모든 아이들이 궁금해하는데, 그런 기간을 갖는 것은 당연해.
좋아, 아이들, 수업하러 가자.
내가 이러는 게 믿기지 않아.
교육부에 전화하세요.
너희들은 도대체 무슨 일이야? 나는 너희들의 미래가 걱정된다.
어떤 선생님이세요?
너네 미쳤어!
미쳤어, 너 지금 소리치는구나."
3656,직장 내 괴롭힘 대화,"좋아, 직원들에게 전화로 노는 미친 녀석들이 업무 시간에 얽매여 있다고 알리자.
네.
제가 핸드폰에서 작업하고 있고 이 앱을 핸드폰에 넣고 있는데 이게 게임 보호 앱인데 제가 플레이를 하면 원격으로 감지됩니다.
어, 미스터 그랜트, 회사에서 그 앱을 삭제할 수 있나요?
안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼,
그래서 당신이 퇴근할 때 내가 당신의 앱을 삭제하는 것을 원하지 않나요?
글쎄요, 그럼 제가 집에서 하는 모든 게임을 알고 계시는데, 프라이버시 침해가 아닌가요?
아, 출근하고 싶어요.
미스터 그랜트, 넌 너무 잔인해.
머릿속으로 뭐 할 거야?
미스터 그랜트!
너도 여기서 빠져나가고 싶어?"
3657,협박 대화,"왜 내 전화를 받지 않아?
그만 불러주셨으면 좋겠는데 죄송합니다.
도대체 뭐 하는 거야.
됐어, 됐어.
안 끝났어.
너 때문에 이제 무서워. 전화하지 마.
후회하고 싶지 않으신가요?
후회하지 않아요.
계속 이러면 어떻게 할지 모르겠어.
아니, 뭐야.
저는 지금 당신의 집에 있습니다.
뭐야, 어떻게 우리 집에 들어왔어?
나랑 헤어지면 네 강아지도 아마 지금 죽겠는데 내가 끔찍한 방법으로 죽여버릴 거야.
아니, 아니!"
3658,직장 내 괴롭힘 대화,"미영삼.
뭐야?
이번 달 차량에 대한 MO.
매주 돌아다녀야 해.
그녀는 젊고 저는 시어머니의 수술 때문에 여기에 있습니다.
이사한다는 게 아니라 한 달이라는 게.
아이도 없고 시어머니도 없어요.
그게 내가 하는 전부야.
그냥 서로 도와주는 게 어때요?
제가 프리레이트랑 얘기해서 알려드릴게요."
3659,기타 괴롭힘 대화,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지금 당장 하고 싶지 않아요.
웃기다.
피부에 여드름이 가득 차 있을 뿐이야.
그래서 하는 거예요, 가지고 가는 게 어때요?
너무한데?
이거 같이 하는 게 영광 아닌가요?
하지 마.
아무것도 하지 마 카메라 봐.
너무한데?"
