idx,class,conversation
3376,갈취 대화,거기 지나가는 언니! 저희 담배좀 사다주시면 안돼요? 뭐야. 안되지. 너희 이러는 거 부모님이 아시니? 아이 부모님 타령 이지랄.! 살갑게 말해주니까 우리를 좃같게 만든 거야. 정신차려.! 그냥 저기 편의점에서 담배만 사다주면 되는거에요 아줌마 너네. 그러면 안돼.! 뭐래. 야 얘들아 이 사람 몸좀 털어봐. 아줌마가 우리 말을 잘 들었으면 이럴 일도 생길 텐데.! 어쩔 수 없이 돈을 좀 가져가야겠어. 너희들 신고하기만 해도 이 아줌마 돈 많이 들고다니네.
3377,갈취 대화,너는 어제 모텔에서 나오더라? 니가 그걸 어떻게? 너 만난 능력도 좋다? 이미 애도 있으면서? 아아니야. 너가 훨씬 더 말안해줄거지? 음 생각해보구? 근데 내가 사고싶은게 생겼거든 아 아 그렇구나.? 그래서말인데 그거 살 돈이 필요하거든 그것만 주면 입 싹 닫아줄게 어 얼만데? 900만원이야? 괜찮은 거래라고? 맞지? 아 알겠어최대한 빨리 입금할게.
3380,갈취 대화,꼬마야 아저씨가 길 잃었는데 지도에 표시된 부분이 어딘지 알려줄래? 빨리 따라오세요 이렇게 걸어가서 이렇게 걸어가면 야 얘들아 이 꼬마새끼 잡아 왜들 그러세요 이거 놔요 아들 무슨일이야 어머님이시구나 아드님이 지금 제 손안에 있는데 너 누구야 원하는게 뭐야 아 별것 아니고 금전적으로 소박하게도 필요하거든 대체 왜 왜그러는데 아 아줌마가 너무 많다는 소문을 들었거든 1억 껌값이잖아
3389,갈취 대화,여보세요? 님 맞으신가요? 네 맞는데요? 네. 청 공무원 입니다. 그래서 기초수급자 선정기준이 바뀌어서 어르신도 혜택을 받으실 수 있게 되었어요 어이구 감사합니다 주민등록증만 저희 쪽으로 보내주시면 바로 등록해드릴게요. 네 그려요 어떻게 해야 되는거죠? 저희가 집으로 방문하거나 인근 편의점에 맡겨주시면 직원이 가서 찾아가겠습니다 네. 혹시 보이스피싱 아니죠? 네 어르신들 생각해서 연락드린 거예요. 모든 분이 연락 드릴 수 없어서 전화 끊으시면 순위가 밀려나세요 네 알겠습니다.
3390,갈취 대화,야 나 니 차 좀 쓴다. 안돼 왜? 좀 쓴다고. 너 저번에도 내 차 빌려가서 사고 냈잖아. 절대 안돼. 이게 오냐오냐 해줬더니 기어오르네. 내가 니 비밀 알고 있는거 다 잊었어? 그걸 다 말할까? 근데 지금 그 차 왜 나와? 라고. 그러니까 잊어줄테니까 차 내놓으라고. 너 진짜. 너무한다. 그래. 차 고마워. 잘쓸게. 이게 마지막이야.
3391,갈취 대화,너 언제 헤어질꺼야? 응 나 이제 너랑 못 만나 나 너 동영상 보고 있어. 알아? 너 이런 동영상 언제 찍었어? 너 이 영상이 퍼져도 넌 학교 다닐 수 없이 너 이러는 거 범죄야. 얼른 지워줘. 싫어 너가 나 다시 보고 지울게 알겠으니까 얼른 지워줘 하는 거 보고 지울게 보채지마. 너.
3394,갈취 대화,가 안녕하세요 우리의 사랑하는 거래처사장님 가 안녕하세요 잘 지내시죠? 가 예예 덕분에 다름이 아니라 회사가 조금 어려워서 거래처에 돈을 좀 모금받고 있습니다 나 네? 모금이요? 가 네 앞으로 우리랑 쭉 거래하고 그 모금에 협조 좀 해 나 갑자기 무슨 말씀이십니까 갑질이 너무 심한 거 아닙니까 가 우리가 그거를 거기 바로 폐업 신고해야해 이런 말 할때 돈 붙여 나 저희도 힘들어요 몇 군데 작은 거죠 가 그럼 나도 거래처는 많아요 끊을테니 잘 자 내일까지 붙여 나 정말 너무하시네요
3396,갈취 대화,당신의 아이를 데리고 있다. 네? 뭐라고요? 내 자식을 보고 싶으면 지금 바로 1억을 준비해라. 엄마!! 살려주세요!! 여보세요. 누구세요? 지금 당장 돈을 준비해서 하천 옆 굴다리로 와라. 이보세요? 여보세요? 엄마!! 지금부터 세 번 주겠다. 만약 이런 허튼짓을 하면 니 자식 영영 못 볼 줄 알아라. 네!!! 일단 우리는 우리 애 좀 바꿔주세요. 애는 괜찮은거죠? 가방 들고 혼자 나와라. 여보세요? 여보세요!!!
3398,갈취 대화,친구 돈 있어? 왜 웃어. 사람들이 오해해 왜그러세요? 내가 돈 없어서 그래 돈 조금만 줘도 돈 없어요? 나오면? 왜그러세요 죄송합니다 이거라도 가져갈게 돌려주세요!
3402,갈취 대화,돈 좀 걷을게? 근데 내가 돈이 좀 딸려서. 나한테. 그래 니가 만만 하니까 좀 왜그래 손 때. 이게 친구끼리? 이게 친구냐고 아님 맞던지 갑자기 왜그래 진짜 맞자 좀 아 미안해
3416,갈취 대화,자네 일당을 얼마 받았는가 아 30만원? 내가 자네를 좀 단가 센 곳으로 넣어줬어 네. 감사합니다 그럼 오늘 수수료 주게 여기있습니다 지금 장난하지? 내가 그런 자리 소개시켜줬는데 딱 줄 정도만 주면 돼 고마워 네.? 그동안 제가 힘들게 벌어서 온 게 내가 아니였으면 자네 가서 돈 벌어오지도 못했어. 그렇긴한데. 자 얼른 더 주게 안그럼 내일부터는 단가 낮고 몸 힘든데로 보내는 거 있어 자네 집 딸도 이제 치킨이라도 하나 더 사가려면
3417,갈취 대화,야 어디가냐 네.? 왜. 왜요? 아니 어디가냐구 저 지금 학원가는데요 아 그렇구나 형이 피시방 좀 하려는데 아. 네. 근데 지금 돈이 없어서. 왜. 근데 내가 여기서 오늘 학원비 내던데? 아 학원비는 진짜 안돼요. 이것밖에 없어요. 형도 사람이야. 내가 가져간다학원비는 잘내고 네. 그럼 가세요.
3418,갈취 대화,당신 딸을 계속 데리고있다. 원하는게 뭐죠? 돈 일억을 준비해서 내가원하는장소로 가져와. 시키는대로 할게요. 제 딸은 무사한거죠? 신고하면 바로 죽일수있다. 명심해. 제 딸 목소리만이라도. 헛튼 수작부리지말고 돈이나 준비해 네 알겠어요. 시간을좀. 시간은 한시간이다. 더이상은안돼. 알겠으니 딸목숨만은.
3422,갈취 대화,이거 제니사인 아니야? 헐. 이거 어디서 본거야. 주말에 여행 갔다가 제니사 여신이더라. 운 좀있는데? 나 이것 좀 빌려주라. 머? 그래도 안돼. 이거 내가 어떻게 받은건데. 이거 내 보물이야. 훼손 안시키고 잘 돌려줄게 됐지. 그래도 안돼. 이거 내가 좀 빌려주는게 머 이렇게 까다로워 그냥 좀 빌려줘 어려운 거 아니잖아. 그래도 안돼. 혹시 모르는 일이야. 그럴일 없다고 빌려달라니까 깨끗이 준다고 머 너무 많아 빌려주라. 알겠어 대신 꼭 깨끗이 줘.
3424,갈취 대화,야 왜 돈가져왔어? 오늘 어머니가 외출 중이야 니 아빠 있잖아? 어제 출장 가셨어 이 짜식이 거짓말을? 아냐 진짜야 너 주머니랑 돈 뒤져서 돈 나오면서 그게 뭐야? 이 자식이 이건 학급비야. 안돼
3428,갈취 대화,돈줘바 동철아 나 이제 어제도줫자나. 나 오늘은 오늘이지 나 이제 용돈이 없어. 없으면 끝이냐? 맞고줄래그냥줄래. 가방뒤진다 없다니까.? 엉? 그거 학원비야. 안된단말야 닥쳐이색기야 오늘은 이걸로 마무리한다 낼또 가져와라 알앗어.
3430,갈취 대화,씨 시계 좋아보인다. 어디서 샀어? 지난 번에 면세점에서 샀어요? 씨 시계 좋아보여. 나 한번 차보면 안돼? 네. 해보세요. 야 이거 완전 나한테 딱이네. 나 조만간 생일인데 이거 선물로 주면 안돼? 어. 그건 곤란해요. 에이 왜그래. 어쩔 수 없어? 이거 너무 많이 그래. 나 화날려고해. 왜그래요. 야 이거 하나 못줘? 내가 너 때려서 반신 불구 만들어도 돼 왜그래요. 이거 주는게 어려워? 진짜 맞고싶어? 제대로 안 맞아볼래?
3431,갈취 대화,야! 너 어제 월급 아니였어?? 아 엄마. 맞아요. 아니 그럼 월급을 받았으면 바로 보내야지. 아. 제가 이번에 학원비랑. 생활용품이랑 그건 니가 해야 할 건데 너 이제 집안 신경안쓰기로 한거야? 아. 아니 근데 저도 돈 벌어서 제가 필요한 거 산거라. 어머어머 얘 봐. 너 내가 무슨 계모인 것처럼 얘기한다? 지금 집안에 돈 벌어 올 수 있는 사람이 나 밖에 없는 거 알면서 어? 지금 얼마 남았는데? 빨리 안붙여!? 저도 제가. 쓸 비용은 좀. 빼놓고. 걱정 말고 당장. 확인 할거야.
3437,갈취 대화,어이 거기 저요? 너 너랑 먹으면 맛있냐? 왜요? 나도 배고픈데 같이 좀 먹자 누구신데 그러세요. 너만 배고프냐 같이 좀 먹자고. 이러시면 안되죠. 그냥 내놓으라면 내놔 재수없게. 어이가 없네.
3440,갈취 대화,돈 가지고 길동역으로 와 나 돈 없어. 나 지금 너랑 학원 앞이야 동생은 건드리지마 뭐 너가 그럼 어쩔수없지 니 동생 무슨일 생기면 너 책임이야 가족은 내 눈으로 100만원은 받으니까 내 동생으로서 퉁칠께 진짜 이번이 빌려주는거 마지막이야. 내 동생은 건드리지마 처음부터 그냥 너무 좋았잖냐. 마지막이야 이게. 이제는 정말 돈 없어.
3441,갈취 대화,제발 영상 좀 지워줘. 혼자 찍은거 아니잖아. 너가 왜 니가 돈 이용할 줄 아 나쁜 놈아 원래 안 볼려고 했는데 이런거 올리는 거 있더라고. 돈벌이가 된다길래 뭐 너도 나오는 영상이야. 몰랐구나 내 얼굴은 안 나와. 그럼 제발 돈 줘 내가 지금 돈이니까 알아서 마련해야지. 알았으니깐 영상 꼭 지워야해 그럴께
3443,갈취 대화,그 반지 멋진걸? 안돼요! 내 어서! 이건 결혼 반지입니다 내놓지 못해? 가진 돈을 드릴게요 가진 돈 다 내놔 이 반지 만큼은 안 됩니다 이건 결혼반지란 말이에요! 값나가 보이는데 어서 사지 못해? 그럼 제발 돌려주세요
3449,갈취 대화,어이 너희 집 어딘지 이제 아는데. 선생님 제발 우리 집에는 오지 마세요. 그럼 내가 얘기한 거 지금 줘야지. 지금 없는데. 내가 너 은행에서 돈 찾는 거 봤는데. 선생님 제발요. 부인이랑 딸들한테 전부 다 폭로한다. 제발 전화 드릴게요. 빨리 돈 찾아가기 전에. 잘 알겠습니다.
3452,갈취 대화,돈 좀. 그치? 그러게 아저씨 비싼 거 빼입었는데? 왜 왜들 이래요. 저 바쁩니다. 너무 바쁘시다고? 그럼 빨리 보내줘야지. 이거 좀 받읍시나? 여기 길이 하나 밖에 없어서 말이야. 한. 15만원 정도면 될 것 같은데. 그게 뭐요? 고속도로도 아니고. 이거 받는 게 말이나. 싫으면 말고 돌아가쇼 그럼. 어차피 길 여기는 없는데. 돌아갈 수는 있나? 저짝에서 내 차로 박으면 내 차가 움직이지도 않을텐데. 헉.! 아 알았소. 주면. 주면. 이거 받고 좀. 그 그만하시오. 진작 그렇게 나올 것이지.
3455,갈취 대화,나 이 립스틱 줘 선물받은거라 안돼 너 립스틱 많잖아 이거 하나만 줘 얘는 진짜 안돼 쪼잔하게 이럴거야? 그냥 립스틱 줘라 선물받은거라 안돼. 아니 너 이게 뭐라고 이것도 못줘? 이거 사서 쓰면 되잖아 내가 돈이 없어보여? 무슨 소리야 너? 아니 얘는 안된다고
3456,갈취 대화,너 성기 사진 보내줘. 흥분될거같아 오빠. 그건 좀 그래 부끄럽기도 하고 걱정도 되고. 나 예전에는 잘 보내줬으면서 이제와서 왜 내빼. 당장 보내. 안 그러면 큰 사고 당할줄 알아. 오빠. 왜 그래. 제발 진정해. 그러니까 얼른 보내라고. 아니면 나도 너가 보낸 그런거 신상공개해서 다. 아. 안 돼. 그것만은제발 이러지마. 그러니까 얼른 보내라고. 너 학교동기랑 가족들이 이 사진 보면 퍽이나 무서워 오빠. 알았어. 알았어 말 들을게. 그니까. 그럼 내가 지정하는대로 자세 취하고 사진 찍어서. 아니면 너 인생 끝날줄 알아. 원하는 대로 할게. 제발 뿌리지만 말아줘
3457,갈취 대화,야 그럼 돈 왜 안져오냐? 나 이제 왜 그래 그럼 이 사진 뿌려? 사진 값이라는데 안구해오는거 보면 유출되도 상관 없나봐? 왜그래 진짜 지워줘 그러니까 50만원 가져오라고요 그럼 안 되는데 멍청한건가? 며칠 전에도 똑같이 50만원 가져 갔잖아 돈 없어 야 그럼 그냥 뿌린다 미안해내일까지 구해올게? 그렇게 열심히 굴어야지. 응.
3460,갈취 대화,누나 나 돈 좀 주라 무슨 돈을 안 줘 어제도 가져가 놓고 그건 어제고 오늘도 필요해서 그래 누나 나한테 뭐 맡겨 놨어? 누나 자꾸 돈 달래 돈 안 줘 엄마한테 누나 애인 있는 사람 다 이른다 뭐라고 얘가 이제 협박까지 하네 엄마한테 걸리고 누나 마음대로 해 알았어 안 되잖아 5만원 만 줘 고마워 누나 이번이 마지막이야 이제는 못 줘
3462,갈취 대화,가 어이구 잘 어울리네 나 시비지 마세요 가 이쁜 커플 내가 너무 외로워서 클럽에 가려고하는데 돈이 없네 나 어쩌라고요 가 나도 여자친구 좀 사귀어 보자 나 알아서 하세요 가 깔끔하게 십만원으로 퉁치자 그럼 갈길 조용히 갈게 나 싫습니다 가서 데이트 하기 싫어 여자친구가 질렸잖아 주고 얼른 가라고 나 하. 알겠습니다
3466,갈취 대화,멈춰봐 네? 너 들고 있는 가방이 왜? 아니 너무 웃겨 내가 좀 왜 저 모르시잖아요 그게 중요해? 이거 아빠가 생일 선물로 사준거란말이에요 생일 선물 챙기다가 안 가면 내년 생일은 없을후도 있어 그냥 줘 네
3467,갈취 대화,어이 거기 떡볶이집들 이번 달 자리세 7만원 올랐으니까 알아둬. 네? 그렇게 한 마디 상의도 없이 다 올려버리시면 어떡해요. 안그래도 장사 안 돼서 살기 힘든데. 그렇게 힘들면 다른 일을 하시던가. 맨날 그렇게 놀고 먹으려 해도 안되지. 저희 진짜 열심히 돈 벌고 아끼고 아껴서 내는거예요. 된다면 다음달부터 안될까요.? 달라면 빨리 줘야지. 내가 갑이고 너네가 을이야 몰라? 왜 협상하려고 들지? 그게 아니고. 그 돈을 어떻게 쓸지 다 계획 해둔게 있는데 갑자기 당황스러워서 그렇죠. 그니까 조금만 아끼면 7만원 더 못내? 여기서 장사하면서 돈 많이 벌잖아. 그럼 받아야 할 금액만큼 안 받다가 이제 받겠다는데 그게 문제야? 진짜 다음달부터 허락해주시면 꼬박꼬박 7만원을 더 내도록 하겠습니다. 아 됐고 7만원 더 낼거면 이 자리에서 나가. 당신들말고 이 자리 들어 올 사람 많아. 빨리 달라면 줘야지 왜 안주는건데? 그럼 이번 달 부터 그렇게 할게요.
3473,갈취 대화,야 네? 돈 있는거 다 내놔봐 누구세여 그건 알꺼없고요 돈 없어요 뒤져서 나오면 죽는다. 까봐 이거 안되요 학원비에요 그래 그거 내놔봐 학원 가봐야되요 그거 맞을래 흑흑 안되요 그돈 학원비에요
3475,갈취 대화,철수야 갑자기 무슨 일이야? 아니야 알지? 뭐를? 우리엄마 지금 병원에서 아 알지. 괜찮으셔? 아니수술 하셔야하는데 나 지금 돈이야 너 연락도 안돼 어그래? 안됐다 그래서 니가 좀 도와주라 나 돈좀 빌려줘 나 돈 없어 왜그래 아마추어같이 너 새끼 돈 많은거 이미 알사람이 아는데 맞고 줄래 그냥 줄래? 진짜 많이 아프시긴 한거야? 그거까지는 니 알바에서 주라
3478,갈취 대화,야야 돈좀 있냐 아니야 돈이 어디있어 이게 하루이틀 사나 돈 항상 준비하라고 했잖아 어제도 가져갔잖아 어제 같은 돈 있네 돈 있어 없어? 다 가져가고 이제 돈 없다구 정말이야 용돈다 다썼어 한대씩 맞아야 돈이 나오지 한번 맞고 시작하자 미안해 이번엔 정말로 없어 정말이야 내일 꼭 가져올께 그래 최소한 성의라도 보여야지 우리 친하게 지내야지 내일이다. 내일은 2배인거 알지만 고마워
3482,갈취 대화,일루와 거 마침 돈없는데 잘걸렸다. 근데 여기 강도가 여기는 인적이 드물어서 아무도 다 돈 못들어. 죄송해요 살려주세요 살고 싶으면 알지 다 내놔 제가 진짜 돈이 없거든요. 걱정 말고. 나오면. 진짜에요. 저 오늘 여기 갔다오면서 돈을 다 써버렸어요. 믿어주세요.
3493,갈취 대화,영철아 나 돈 좀 빌려줘 형 무슨 소리야 내가 돈이야 그 보너스 받은거 있잖아? 나한테 돈 맡겨놨어? 더는 안돼 이번에 비트코인 잘 되면 2배로 갚아줄게 형 정신 좀 차려 아 돈 내놓으라고 죽고싶지 않으면서 이번엔 안되 다 때려부시기 전에. 형 제발 좀 이제 그만좀 해
3495,갈취 대화,야 저번에는 셔츠에 돈 쏟아서 세탁비로 가져오라했지. 어딨어? 뭔 셔츠가 100만원이야 싯팔 뭐? 걍 손세탁하면 되겠구만. 지갑 꺼내 나 현금 없음 카드 가져갈거야 빙시나 세탁 줄테니까 좀만. 그럼 80 아 그것도 비싼데 싯팔
3496,갈취 대화,야 찐따야. 너 내가 용돈 30만원 갖고오라고 했지 미안. 나는 살 돈도 빠듯해서 준비 못했어. 너 엄마 지갑 훔쳐서라도 들고 왔어야 할거아냐!!!. 미안해. 근데 정말 써야 할 수 있는 돈이라. 너. 내가 만만해? 이따가 남고 싶지? 아니야.! 줄께. 대신 오늘만이야 나중에 갚는다니깐? 속고만 살았나? 마지막이야
3497,갈취 대화,어이구 나이키. 스탑!. 안 들려?. 스탑! 에스. 티. 오. 피! 무슨 일이시죠? 내가 말이야 인생이 너무 힘들어서 자꾸 화나가거든? 무슨. 그런데 말이야 화가 나면 누구를 때리게. 그런데 지금 당신이 눈 앞에 있네?. 나는 화가 날 때 말야 그래야 해. 그럼 착해져. 그런데 지금 돈이야 얼마가 필요하신지. 오 학교 다닐 때 국어를 잘했나봐. 바로 알아듣네. 내가 역사를 좀. 신사임당 2장정도? 여기 여기 있습니다.
3502,갈취 대화,어이구 잠깐 봐봐 선생님 왜 이러세요. 어제도 그냥 가던데 오늘은 잡았네. 그걸 어떻게 안돼면 집까지 가야지. 선생님 제발요. 부인이랑 딸들한테 쪽팔린 일 당하고 싶지 제발 안돼요. 그럼 지금은 300 가져오라고..
3505,갈취 대화,배가 고파 야 너 밥좀. 저 공부중인데. 씨벌늠이 내가 배가 고프다고 귀구녕에 반창고 부치고 다니냐? 왜 이러면. 쓰벌 뒈지고싶냐? 니가 내가 누군줄 모르지?. 네에 네에??. 요고봐라. 알게해조? 모가지 따보까? 지금 아니. 나 일루와. 셰키야. 그럼 모가지랑 바꾸게. 빙신 사오겠습니다.
3512,갈취 대화,야 돈있냐 없어 그럼 왜 알바를 뛰던가 싫어 왜 너 좀 맞자 아니 왜 돈을 줘야 하는데 내가 왜 왜 너가 사먹어
3514,갈취 대화,너 죽기전에 너 재산다기 싫어. 총으로 맞고서야 재산 주고싶지? 알겠어 그러니 총은 내려놔. 그러니 재산을 내놓으라고. 재산은 안돼. 그럼 내 머리를 알겠아 내 재산을 줄게. 너 지금 가지 지갑도 내놔 지갑은 진짜 안돼.
3516,갈취 대화,야 너 돈 많아보인다 저 없습니다. 왜 그렇게 명품을 두르고 다녀? 이거 다 선물받은 것입니다. 지금 돈없어? 예 없습니다. 그럼 그 시계를 좀 사면 안됩니다. 나 줘봐 내가 당근에 팔아줄게. 그럼 너도 좀 줄게 아.
3517,갈취 대화,어유 오랜만입니다 여긴. 어쩐일이긴요 돈받으러왔죠 돈은 무슨돈을 말하는거야? 당장 여기서만 나오면 후회할텐데? 후회는 무슨후회! 나가! 한국대 22학번 사회복지학과 김서정씨가. 내딸한테 무슨짓을 한거야?! 아 따님이셨어요?! 따님이 저희한테 돈을 좀 빌렸어요 돈 갚아 이새끼야 무슨소리야!!
3520,갈취 대화,야 너 미쳤냐 나 이제 오빠의 이런 독단적인 성격 못 참아 못참으면 어쩔건데? 그동안 내가 사준 선물값 음식값 여행값 다 내놔 오빠 진짜 미쳤어? 아니 미친건 너지 넌 왜 내가 너같은 사람 어울려 준 감사함을 몰라 왜 그렇게 까지 해야해? 너 진짜 도둑놈 이구나 그건 뭐 아무이상이 아니야 어디 재판까지 가? 너 맞아 죽을래? 아님 왜 돈을 내 놓을래? 지금 나한테 협박하는거야? 진지하게 생각해
3532,갈취 대화,안녕하세요 씨 맞죠? 네. 저희가 그쪽 나체사진을 갖고 있어서요. 생각하세요? 네.? 지금 무슨 말씀을 하시는거예요! 누군지 파악 안돼? 우리가 이거 퍼뜨려버릴거라고. 뭐라구요.?! 당신의 직장 동료 친구 애인한테까지 다 보여줄거야 인터넷에도. 대체 저한테 왜 이러시는거예요! 한. 돈 있으신가? 설마 돈 달라는거예요.?! 말이 좀 통하네 이번주 안에 입금 안하면 싹 입금 빨리 돈 마련하는게 좋을 것 같은데. 지금 당장은 힘들어요 제발 시간을 조금만 더 주세요.! 지금 당장 싹 입금 해. 이번주까지야 명심해.
3536,갈취 대화,여기싸인하세요? 이게뭐 설명해도 잘모르시잖아요 싸인하세요 내가 이게뭔줄알고 싸인을해 설명하면 아세요? 아시냐고요 이게 뭐어? 어르신한테도 도움되는거에요 싸인하세요 내가어떻게 믿고 싸인을해 하진짜 답답하게 하시네 좋은말로할때 싸인해요 정말왜이래
3538,갈취 대화,영감 이건 얼마쯤해? 거기 가면 당연히 비싸겠지? 그건 또 왜. 사람은 죽여도 되고 너가 만든 그림은 팔면안돼? 나는 죽이지 않았어. 그래 너는 죽였겠지. 그것만은 손대지 마. 아 참. 많이 비싼가봐. 이건 특별히 내가 직접. 그만해! 웃기네. 그림 가져간다. 내동생 목숨값이라고 생각해. 으어. 으어. 어. 무서워.
3540,갈취 대화,아저씨 돈 얼마 있어요? 왜? 학생. 아니 제가 돈이. 그런데 2만원만 빌려주세요. 학생. 미안한데 빌려 줄 돈 없어. 아니 씨발 아저씨 돈 좀 빌려달라니까. 학생 이러는 거 자네도 아시나? 아저씨 쳐맞고 싶어요? 학생 이런 거 옳지 않아. 아저씨 돈 내놔요. 나 무서울 거 없으니까. 빨리. 아. 이거. 다른 사람들 괴롭히지 말아라.
3544,갈취 대화,지갑을 잃어버렸는데요 차비만 좀 빌려줘요 돈 없는데요 여보세요 왜그러세요? 말을 잘 이해를 못하시네 현금이 없어요 그럼 혹시 든 핸드폰이라도 내놔 왜이러세요
3545,갈취 대화,여보 이거는 원래요 그게왜?? 이거는 가져가지 말아요 지금 서방이 이렇게 생겼는데 애반지가 문제야? 제발요 이거 안가져가면 니 손가락 썰린다고!! 니가 나대신 손가락이라도 내줄거야? 다른 방법을 찾아봐요 우리 다른 방법같은건 없어요 그렇게 막아서면 내가 니 손가락 가져간다 너무 무서워요 여보 걱정 하지 마요 손가락을 내놓던지 돌반지를 왜 그러란말야! 몇푼이나 한다고 이게 내 목숨값보다 중요해? 여보. 비켜!
3551,갈취 대화,어이쿠 네?? 손님이신가요? 여기서 뭐 응당 땅값을 내라 무슨소리세요? 여기 구청에 다 와서 우리가 장사 잘되게 어? 순찰도 돌고 어? 아니 그걸 왜 부수세요! 말귀를 잘 못 알아듣네 으악 악 돈 얼마 드려요? 악 아이구 착하다 여기로 삼백 보내잉? 아니. 네 알겠습니다.
3561,갈취 대화,오그 신발 좀. 아. 이거? 진짜 구하기 힘들었을텐데 부모님이 사주셨어. 너 사이즈 몇이냐 기억이 잘 안나는데. 야 줘봐. 신어보자. 뭐? 뒤질래? 친구가 좀 신어보겠다는데 너가 빌려간 옷도 아직 안줬잖아.
3563,갈취 대화,민수야 나 토토하게 5만원만 빌려줘 너 저번에도 안에 안 갚았잖아. 이번에 따면 다 갚을게. 내가 다 갚는다고 했어? 벌써 한달이나 지났는걸 친구사이에 더럽게 치사하게 구네. 우리 사이 멀어지면 어떻게 되는지 알지? 이번에 봐주면 안될까? 야!! 그냥 빌려줄래? 아니면 처서 빌려줄래? 이거 진짜 마지막 남운 비상금인데. 30분뒤에 따면 갚는다고. 내 말은 듣고 있었니? 근데 이번이 진짜.
3565,갈취 대화,우리 반가운 사이는 아니지? 이렇게 찾아오고는 안되는 거. 저 신고할 거에요. 뭐 내가 너 때리기를 하고 협박이라도 하고 상간녀 만나면 조강지처는 신고 당해야 하는거야? 내가 그 상간녀가 왔다고 한 것도 아니고 조용히 민이씨 만나러 왔다고 했는데. 무슨일이시죠? 뭐 딴건 아니고. 근데 가만히 와 보니까 너 그 가방. 그거 한 번. 갑자기 가방은. 그거 내 남편이 사준거더라. 무슨 증거로 그렇게 말씀하세요? 그러니까 일단 줘봐봐. 맞네. 이거 내 카드로 긁은 가방 아니 지금 무슨 말씀 하시는 거에요? 내가 그 쓰레기 데려가는건 괜찮은데 내 카드로 긁은 가방은. 이거는 내가 지금 뭐라고요?
3567,갈취 대화,야 너 이리로 와 봐 이병 박철수 너네 집안이 잘산다면서 예 그렇습니다. 내가 널 특별히 아껴서? 한 6개월 동안 용돈 줄까? 군 복무 기간 중 절반이지? 어. 죄송하지만 그게 가능한가요? 그래 가능하지 가능하게 해줄게 대신 나한테도 입금해줘라 형이 돈이 필요해서는 안될 것 같습니다. 뭐라고 이 새끼가 날 무시하네? 너네 조 하루 종일 기합일 줄 알아라 앞으로 휴가는 꿈 꾸지 말고 맞을 준비도 하고 죄송해요 잠시만요 생각 잘해야지 2분 준다 선택해
3571,갈취 대화,여보세요 별이부모님이신가요? 네. 별이가 교통사고가 나서 의식이 돼서 거기가 지금 땡땡병원으로 이송중인데 수술비백만원 필요해요 땡땡병원이요? 내가 바로 전화해볼게요 지금 계좌로 바로 입금 하지 않으면 골든타임을 놓쳐 위험할수 있어요 너 거짓말이지? 경찰에 신고 할거야 지금 별이가 다쳐서 이송중이라구요? 별이 폰으로 전화해봐 지금 송금 안하면 별이 생명이 위험할 수 있다니깐 내가 너 바로 신고 할거야
3575,갈취 대화,우와 이거 예쁘다. 왜 맞췄어? 이거 커플링이야 이거 진짜 금같어? 맞아. 24로. 와 역시 나 이것 좀 빌려주라. 나 이거 자랑하고 싶어. 이거 커플링인데.?? 이건 진짜 안돼. 야 너 남친 만나기 전에 돌려줄게 보여줄 사람 있단말이야. 다시 잘나기 전에 돌려줄테니가 걱정마. 진짜 안돼. 이거 남자친구가 난리나. 야 너랑 내가 말을 안하는데 누가 알어. 우리 둘만 조용히 입 다물면 아무도. 그러니까 남친 만나기 전까지 내가 신경 쓴다. 빨리 돌려줘야돼.
3586,갈취 대화,여보세요? 거기 은행이죠? 네? 어떤 업무 도와드릴까요? 좋은 말은 내가 천만원 입금해. 안그러면 내 동생 죽는다. 제가 납치됬다고요? 문자메시지 봐봐. 이래도 안믿어? 죄송해요. 살려주세요. 입금만하면 다 끝나. 조용히 보내줄게. 전 천만원 돈이 없어요. 이새끼 그지새끼네? 백만원이라도 보내면 보내준다. 제발요. 제 월급이에요. 뭐가안돼? 그럼 내 동생은 없는거지. 살려주세요.
3591,갈취 대화,이봐 가진 것 모두 내놓으시지 아니 어두운 골목으로 잘못 들어왔군 이 칼부터 얌전히 지시에 따르라구 이 칼부터 꺼내 놓으시오 그 목걸이 꽤 예쁜데? 오 안돼요 이건.! 이리 내! 이리 치우세요! 가진 건 모두 가져갈 테니까 제발! 여보 이 목걸이는 사람 죽으면 다 무슨 소용이야! 어서 이리 내!
3596,갈취 대화,어이 거기 왜? 형들이 돈이 필요해서 그런데 시계랑 지갑 좀 줘봐 저는 현금은 없고 카드만 있는데. 여기요 아니 왜 돈을 안 가지고 다녀? 저 앞에 현금지급기 보이지? 네 근데 저 은행에도 돈이요 아오 얼마 있어? 몇 백원밖에요? 거짓말이면 죽는다 취준 중이라 돈 없어요.
3597,갈취 대화,아버지는 자금이 부족합니다. 도와주세요 저번에도 주지 않니? 이제 줄 돈 없어. 자식을 위해서 그 정도도 못해줍니까? 정말 돈이 없다니까 지금 사시는 집에 대출받으시면 되잖아요 그게 무슨 뜻 않은 소리야 저 이번에 자금 못 구하면 저희 회사 망합니다. 회사 망하면 더 버티기 힘듭니다. 내가 지금 당장 도와준다고 해도 다음에 또 마지막 아니냐? 이번 진짜 마지막입니다. 아들 한번 살려주세요. 하. 이번이 진짜 마지막이다.
